2025-10-26 14:55:06 | customer_support | workflow_delay | $0.0893 | partial
2025-10-27 18:24:42 | order_processing | queue_pressure | $0.0916 | partial
2025-10-27 18:24:49 | customer_support | workflow_delay | $0.0916 | partial
2025-10-27 18:24:57 | invoice_processing | queue_pressure | $0.0986 | partial
2025-10-27 18:25:04 | customer_support | queue_pressure | $0.0959 | partial
2025-10-27 18:25:10 | customer_support | api_failure | $0.0961 | partial
2025-10-27 18:25:18 | order_processing | api_failure | $0.0885 | partial
2025-10-27 18:25:25 | customer_support | workflow_delay | $0.0888 | partial
2025-10-27 18:25:33 | order_processing | data_error | $0.0879 | partial
2025-10-27 18:25:43 | customer_support | data_error | $0.0890 | partial
2025-10-27 18:25:53 | invoice_processing | workflow_delay | $0.0952 | partial
2025-10-27 18:26:01 | customer_support | workflow_delay | $0.0879 | partial
2025-10-27 18:26:06 | invoice_processing | api_failure | $0.0962 | partial
2025-10-27 18:26:13 | customer_support | workflow_delay | $0.0903 | partial
2025-10-27 18:26:23 | order_processing | queue_pressure | $0.0889 | partial
2025-10-27 18:26:31 | order_processing | api_failure | $0.0970 | partial
2025-10-27 18:26:37 | order_processing | api_failure | $0.0966 | partial
2025-10-27 18:26:43 | customer_support | workflow_delay | $0.0910 | partial
2025-10-27 18:26:53 | customer_support | api_failure | $0.0877 | partial
2025-10-27 18:27:02 | customer_support | data_error | $0.0893 | partial
2025-10-27 18:27:10 | invoice_processing | api_failure | $0.0920 | partial
2025-10-27 18:27:20 | order_processing | queue_pressure | $0.0932 | partial
2025-10-27 18:27:27 | invoice_processing | data_error | $0.0899 | partial
2025-10-27 18:27:33 | invoice_processing | api_failure | $0.0938 | partial
2025-10-27 18:27:41 | customer_support | queue_pressure | $0.0919 | partial
2025-10-27 18:27:49 | order_processing | data_error | $0.0958 | partial
2025-10-27 18:27:54 | order_processing | workflow_delay | $0.0950 | partial
2025-10-27 18:27:59 | customer_support | data_error | $0.0886 | partial
2025-10-27 18:28:04 | invoice_processing | queue_pressure | $0.0977 | partial
2025-10-27 18:28:09 | order_processing | workflow_delay | $0.0895 | partial
2025-10-27 18:28:14 | customer_support | queue_pressure | $0.0886 | partial
2025-10-27 18:28:19 | order_processing | workflow_delay | $0.0887 | partial
2025-10-27 18:28:27 | order_processing | workflow_delay | $0.0967 | partial
2025-10-27 18:28:35 | invoice_processing | data_error | $0.0955 | partial
2025-10-27 18:28:41 | invoice_processing | workflow_delay | $0.0877 | partial
2025-10-27 18:28:48 | invoice_processing | data_error | $0.0924 | partial
2025-10-27 18:28:58 | customer_support | data_error | $0.0918 | partial
2025-10-27 18:29:06 | order_processing | data_error | $0.0937 | partial
2025-10-27 18:29:11 | order_processing | queue_pressure | $0.0956 | partial
2025-10-27 18:29:19 | customer_support | api_failure | $0.0936 | partial
2025-10-27 18:29:27 | customer_support | queue_pressure | $0.0984 | partial
2025-10-27 18:29:32 | invoice_processing | data_error | $0.0920 | partial
2025-10-27 18:29:42 | customer_support | workflow_delay | $0.0922 | partial
2025-10-27 18:29:52 | order_processing | workflow_delay | $0.0888 | partial
2025-10-27 18:29:59 | invoice_processing | api_failure | $0.0982 | partial
2025-10-27 18:30:07 | order_processing | workflow_delay | $0.0875 | partial
2025-10-27 18:30:17 | invoice_processing | data_error | $0.0959 | partial
2025-10-27 18:30:27 | customer_support | workflow_delay | $0.0940 | partial
2025-10-27 18:30:34 | order_processing | data_error | $0.0908 | partial
2025-10-27 18:30:42 | invoice_processing | workflow_delay | $0.0933 | partial
2025-10-27 18:30:50 | order_processing | data_error | $0.0969 | partial
2025-10-27 18:31:00 | customer_support | data_error | $0.0941 | partial
2025-10-27 18:31:08 | customer_support | workflow_delay | $0.0981 | partial
2025-10-27 18:31:15 | customer_support | data_error | $0.0956 | partial
2025-10-27 18:31:22 | customer_support | api_failure | $0.0985 | partial
2025-10-27 18:31:28 | invoice_processing | queue_pressure | $0.0958 | partial
2025-10-27 18:31:37 | invoice_processing | workflow_delay | $0.0931 | partial
2025-10-27 18:31:43 | invoice_processing | data_error | $0.0907 | partial
2025-10-27 18:31:48 | order_processing | workflow_delay | $0.0953 | partial
2025-10-27 18:31:55 | customer_support | workflow_delay | $0.0944 | partial
2025-10-27 18:32:02 | order_processing | workflow_delay | $0.0932 | partial
2025-10-27 18:32:10 | invoice_processing | api_failure | $0.0929 | partial
2025-10-27 18:32:19 | customer_support | api_failure | $0.0915 | partial
2025-10-27 18:32:27 | customer_support | queue_pressure | $0.0974 | partial
2025-10-27 18:32:33 | invoice_processing | queue_pressure | $0.0938 | partial
2025-10-27 18:32:42 | invoice_processing | data_error | $0.0915 | partial
2025-10-27 18:32:50 | invoice_processing | queue_pressure | $0.0909 | partial
2025-10-27 18:33:00 | invoice_processing | data_error | $0.0911 | partial
2025-10-27 18:33:06 | order_processing | api_failure | $0.0982 | partial
2025-10-27 18:33:12 | order_processing | workflow_delay | $0.0979 | partial
2025-10-27 18:33:18 | customer_support | queue_pressure | $0.0945 | partial
2025-10-27 18:33:27 | order_processing | workflow_delay | $0.0881 | partial
2025-10-27 18:33:36 | customer_support | data_error | $0.0917 | partial
2025-10-27 18:33:45 | invoice_processing | data_error | $0.0940 | partial
2025-10-27 18:33:50 | order_processing | queue_pressure | $0.0935 | partial
2025-10-27 18:33:56 | customer_support | workflow_delay | $0.0913 | partial
2025-10-27 18:34:04 | invoice_processing | data_error | $0.0876 | partial
2025-10-27 18:34:10 | customer_support | data_error | $0.0889 | partial
2025-10-27 18:34:16 | invoice_processing | data_error | $0.0947 | partial
2025-10-27 18:34:25 | order_processing | api_failure | $0.0904 | partial
2025-10-27 18:34:32 | customer_support | queue_pressure | $0.0985 | partial
2025-10-27 18:34:37 | order_processing | api_failure | $0.0943 | partial
2025-10-27 18:34:46 | order_processing | queue_pressure | $0.0951 | partial
2025-10-27 18:34:53 | invoice_processing | api_failure | $0.0945 | partial
2025-10-27 18:35:02 | customer_support | api_failure | $0.0958 | partial
2025-10-27 18:35:08 | customer_support | data_error | $0.0921 | partial
2025-10-27 18:35:14 | customer_support | data_error | $0.0938 | partial
2025-10-27 18:35:19 | order_processing | data_error | $0.0904 | partial
2025-10-27 18:35:29 | invoice_processing | data_error | $0.0976 | partial
2025-10-27 18:35:34 | invoice_processing | queue_pressure | $0.0962 | partial
2025-10-27 18:35:44 | invoice_processing | api_failure | $0.0947 | partial
2025-10-27 18:35:54 | order_processing | api_failure | $0.0904 | partial
2025-10-27 18:36:02 | invoice_processing | queue_pressure | $0.0883 | partial
2025-10-27 18:36:09 | order_processing | workflow_delay | $0.0944 | partial
2025-10-27 18:36:16 | invoice_processing | api_failure | $0.0897 | partial
2025-10-27 18:36:23 | order_processing | data_error | $0.0950 | partial
2025-10-27 18:36:28 | invoice_processing | workflow_delay | $0.0950 | partial
2025-10-27 18:36:33 | customer_support | data_error | $0.0979 | partial
2025-10-27 18:36:39 | order_processing | queue_pressure | $0.0934 | partial
2025-10-27 18:36:49 | invoice_processing | queue_pressure | $0.0956 | partial
2025-10-27 18:36:56 | invoice_processing | queue_pressure | $0.0879 | partial
2025-10-27 18:37:05 | invoice_processing | api_failure | $0.0902 | partial
2025-10-27 18:37:10 | invoice_processing | api_failure | $0.0947 | partial
2025-10-27 18:37:18 | order_processing | api_failure | $0.0896 | partial
2025-10-27 18:37:23 | customer_support | workflow_delay | $0.0929 | partial
2025-10-27 18:37:28 | customer_support | api_failure | $0.0966 | partial
2025-10-27 18:37:37 | invoice_processing | data_error | $0.0922 | partial
2025-10-27 18:37:45 | order_processing | workflow_delay | $0.0893 | partial
2025-10-27 18:37:55 | invoice_processing | queue_pressure | $0.0903 | partial
2025-10-27 18:38:02 | customer_support | workflow_delay | $0.0883 | partial
2025-10-27 18:38:07 | order_processing | data_error | $0.0962 | partial
2025-10-27 18:38:14 | order_processing | workflow_delay | $0.0888 | partial
2025-10-27 18:38:24 | customer_support | workflow_delay | $0.0945 | partial
2025-10-27 18:38:30 | customer_support | workflow_delay | $0.0909 | partial
2025-10-27 18:38:38 | customer_support | data_error | $0.0974 | partial
2025-10-27 18:38:45 | customer_support | queue_pressure | $0.0964 | partial
2025-10-27 18:38:54 | customer_support | api_failure | $0.0941 | partial
2025-10-27 18:39:00 | customer_support | api_failure | $0.0923 | partial
2025-10-27 18:39:07 | invoice_processing | data_error | $0.0958 | partial
2025-10-27 18:39:12 | order_processing | api_failure | $0.0878 | partial
2025-10-27 18:39:17 | invoice_processing | queue_pressure | $0.0979 | partial
2025-10-27 18:39:26 | order_processing | workflow_delay | $0.0918 | partial
2025-10-27 18:39:32 | invoice_processing | queue_pressure | $0.0919 | partial
2025-10-27 18:39:42 | order_processing | workflow_delay | $0.0921 | partial
2025-10-27 18:39:50 | customer_support | workflow_delay | $0.0938 | partial
2025-10-27 18:40:00 | order_processing | queue_pressure | $0.0899 | partial
2025-10-27 18:40:09 | invoice_processing | queue_pressure | $0.0929 | partial
2025-10-27 18:40:18 | order_processing | workflow_delay | $0.0977 | partial
2025-10-27 18:40:26 | invoice_processing | data_error | $0.0930 | partial
2025-10-27 18:40:35 | customer_support | queue_pressure | $0.0942 | partial
2025-10-27 18:40:42 | customer_support | api_failure | $0.0925 | partial
2025-10-27 18:40:50 | invoice_processing | queue_pressure | $0.0934 | partial
2025-10-27 18:40:59 | invoice_processing | workflow_delay | $0.0958 | partial
2025-10-27 18:41:05 | order_processing | data_error | $0.0957 | partial
2025-10-27 18:41:10 | customer_support | queue_pressure | $0.0985 | partial
2025-10-27 18:41:15 | invoice_processing | data_error | $0.0932 | partial
2025-10-27 18:41:21 | customer_support | api_failure | $0.0919 | partial
2025-10-27 18:41:26 | customer_support | queue_pressure | $0.0981 | partial
2025-10-27 18:41:36 | invoice_processing | workflow_delay | $0.0946 | partial
2025-10-27 18:41:46 | customer_support | workflow_delay | $0.0932 | partial
2025-10-27 18:41:51 | invoice_processing | api_failure | $0.0909 | partial
2025-10-27 18:41:57 | invoice_processing | data_error | $0.0959 | partial
2025-10-27 18:42:06 | invoice_processing | queue_pressure | $0.0986 | partial
2025-10-27 18:42:12 | order_processing | queue_pressure | $0.0983 | partial
2025-10-27 18:42:20 | invoice_processing | workflow_delay | $0.0912 | partial
2025-10-27 18:42:27 | invoice_processing | data_error | $0.0976 | partial
2025-10-27 18:42:35 | invoice_processing | workflow_delay | $0.0882 | partial
2025-10-27 18:42:44 | customer_support | workflow_delay | $0.0901 | partial
2025-10-27 18:42:50 | invoice_processing | data_error | $0.0877 | partial
2025-10-27 18:42:55 | customer_support | queue_pressure | $0.0954 | partial
2025-10-27 18:43:05 | customer_support | data_error | $0.0908 | partial
2025-10-27 18:43:13 | invoice_processing | api_failure | $0.0892 | partial
2025-10-27 18:43:18 | invoice_processing | workflow_delay | $0.0885 | partial
2025-10-27 18:43:27 | customer_support | api_failure | $0.0896 | partial
2025-10-27 18:43:32 | customer_support | data_error | $0.0892 | partial
2025-10-27 18:43:42 | order_processing | data_error | $0.0943 | partial
2025-10-27 18:43:52 | customer_support | api_failure | $0.0906 | partial
2025-10-27 18:44:02 | order_processing | api_failure | $0.0920 | partial
2025-10-27 18:44:10 | invoice_processing | queue_pressure | $0.0913 | partial
2025-10-27 18:44:17 | order_processing | data_error | $0.0964 | partial
2025-10-27 18:44:26 | invoice_processing | queue_pressure | $0.0914 | partial
2025-10-27 18:44:32 | order_processing | api_failure | $0.0922 | partial
2025-10-27 18:44:37 | invoice_processing | queue_pressure | $0.0984 | partial
2025-10-27 18:44:43 | invoice_processing | api_failure | $0.0920 | partial
2025-10-27 18:44:50 | order_processing | queue_pressure | $0.0927 | partial
2025-10-27 18:44:56 | customer_support | workflow_delay | $0.0960 | partial
2025-10-27 18:45:04 | order_processing | workflow_delay | $0.0927 | partial
2025-10-27 18:45:09 | invoice_processing | api_failure | $0.0959 | partial
2025-10-27 18:45:15 | customer_support | api_failure | $0.0892 | partial
2025-10-27 18:45:21 | customer_support | workflow_delay | $0.0951 | partial
2025-10-27 18:45:26 | order_processing | api_failure | $0.0892 | partial
2025-10-27 18:45:34 | invoice_processing | queue_pressure | $0.0936 | partial
2025-10-27 18:45:42 | order_processing | data_error | $0.0957 | partial
2025-10-27 18:45:52 | invoice_processing | data_error | $0.0878 | partial
2025-10-27 18:45:57 | invoice_processing | queue_pressure | $0.0960 | partial
2025-10-27 18:46:07 | invoice_processing | workflow_delay | $0.0884 | partial
2025-10-27 18:46:14 | customer_support | data_error | $0.0954 | partial
2025-10-27 18:46:22 | invoice_processing | queue_pressure | $0.0969 | partial
2025-10-27 18:46:29 | order_processing | queue_pressure | $0.0969 | partial
2025-10-27 18:46:38 | invoice_processing | workflow_delay | $0.0947 | partial
2025-10-27 18:46:45 | customer_support | workflow_delay | $0.0974 | partial
2025-10-27 18:46:55 | customer_support | workflow_delay | $0.0954 | partial
2025-10-27 18:47:04 | invoice_processing | api_failure | $0.0946 | partial
2025-10-27 18:47:09 | customer_support | workflow_delay | $0.0898 | partial
2025-10-27 18:47:16 | order_processing | data_error | $0.0947 | partial
2025-10-27 18:47:26 | order_processing | workflow_delay | $0.0965 | partial
2025-10-27 18:47:36 | customer_support | workflow_delay | $0.0930 | partial
2025-10-27 18:47:41 | invoice_processing | workflow_delay | $0.0958 | partial
2025-10-27 18:47:47 | customer_support | queue_pressure | $0.0908 | partial
2025-10-27 18:47:57 | invoice_processing | api_failure | $0.0942 | partial
2025-10-27 18:48:02 | customer_support | queue_pressure | $0.0906 | partial
2025-10-27 18:48:09 | customer_support | api_failure | $0.0947 | partial
2025-10-27 18:48:15 | order_processing | queue_pressure | $0.0905 | partial
2025-10-27 18:48:20 | invoice_processing | api_failure | $0.0952 | partial
2025-10-27 18:48:28 | order_processing | data_error | $0.0984 | partial
2025-10-27 18:48:34 | customer_support | queue_pressure | $0.0962 | partial
2025-10-27 18:48:39 | order_processing | data_error | $0.0927 | partial
2025-10-27 18:48:49 | order_processing | queue_pressure | $0.0952 | partial
2025-10-27 18:48:54 | invoice_processing | queue_pressure | $0.0876 | partial
2025-10-27 18:48:59 | order_processing | workflow_delay | $0.0972 | partial
2025-10-27 18:49:07 | customer_support | workflow_delay | $0.0901 | partial
2025-10-27 18:49:15 | invoice_processing | workflow_delay | $0.0909 | partial
2025-10-27 18:49:24 | order_processing | api_failure | $0.0986 | partial
2025-10-27 18:49:30 | order_processing | api_failure | $0.0950 | partial
2025-10-27 18:49:36 | order_processing | queue_pressure | $0.0983 | partial
2025-10-27 18:49:43 | order_processing | api_failure | $0.0904 | partial
2025-10-27 18:49:50 | order_processing | api_failure | $0.0968 | partial
2025-10-27 18:49:55 | order_processing | queue_pressure | $0.0989 | partial
2025-10-27 18:50:00 | customer_support | queue_pressure | $0.0898 | partial
2025-10-27 18:50:05 | invoice_processing | workflow_delay | $0.0905 | partial
2025-10-27 18:50:12 | order_processing | api_failure | $0.0921 | partial
2025-10-27 18:50:17 | order_processing | queue_pressure | $0.0973 | partial
2025-10-27 18:50:25 | order_processing | queue_pressure | $0.0929 | partial
2025-10-27 18:50:31 | order_processing | queue_pressure | $0.0940 | partial
2025-10-27 18:50:37 | order_processing | api_failure | $0.0911 | partial
2025-10-27 18:50:46 | order_processing | api_failure | $0.0904 | partial
2025-10-27 18:50:54 | invoice_processing | workflow_delay | $0.0971 | partial
2025-10-27 18:50:59 | invoice_processing | data_error | $0.0961 | partial
2025-10-27 18:51:08 | invoice_processing | data_error | $0.0978 | partial
2025-10-27 18:51:14 | order_processing | workflow_delay | $0.0884 | partial
2025-10-27 18:51:19 | invoice_processing | workflow_delay | $0.0950 | partial
2025-10-27 18:51:29 | invoice_processing | api_failure | $0.0876 | partial
2025-10-27 18:51:39 | invoice_processing | queue_pressure | $0.0900 | partial
2025-10-27 18:51:46 | order_processing | queue_pressure | $0.0944 | partial
2025-10-27 18:51:56 | order_processing | api_failure | $0.0883 | partial
2025-10-27 18:52:04 | order_processing | api_failure | $0.0888 | partial
2025-10-27 18:52:11 | customer_support | api_failure | $0.0914 | partial
2025-10-27 18:52:18 | invoice_processing | api_failure | $0.0920 | partial
2025-10-27 18:52:23 | order_processing | data_error | $0.0927 | partial
2025-10-27 18:52:31 | order_processing | workflow_delay | $0.0970 | partial
2025-10-27 18:52:38 | customer_support | data_error | $0.0891 | partial
2025-10-27 18:52:48 | customer_support | api_failure | $0.0949 | partial
2025-10-27 18:52:56 | customer_support | data_error | $0.0959 | partial
2025-10-27 18:53:02 | invoice_processing | api_failure | $0.0942 | partial
2025-10-27 18:53:09 | invoice_processing | api_failure | $0.0875 | partial
2025-10-27 18:53:14 | customer_support | data_error | $0.0913 | partial
2025-10-27 18:53:22 | order_processing | queue_pressure | $0.0930 | partial
2025-10-27 18:53:28 | order_processing | api_failure | $0.0928 | partial
2025-10-27 18:53:37 | customer_support | api_failure | $0.0954 | partial
2025-10-27 18:53:47 | invoice_processing | data_error | $0.0890 | partial
2025-10-27 18:53:53 | order_processing | workflow_delay | $0.0979 | partial
2025-10-27 18:54:00 | order_processing | workflow_delay | $0.0898 | partial
2025-10-27 18:54:08 | customer_support | api_failure | $0.0963 | partial
2025-10-27 18:54:18 | order_processing | api_failure | $0.0985 | partial
2025-10-27 18:54:26 | invoice_processing | api_failure | $0.0965 | partial
2025-10-27 18:54:35 | customer_support | api_failure | $0.0978 | partial
2025-10-27 18:54:43 | invoice_processing | workflow_delay | $0.0897 | partial
2025-10-27 18:54:48 | order_processing | queue_pressure | $0.0956 | partial
2025-10-27 18:54:53 | invoice_processing | data_error | $0.0976 | partial
2025-10-27 18:55:03 | invoice_processing | data_error | $0.0988 | partial
2025-10-27 18:55:12 | invoice_processing | queue_pressure | $0.0934 | partial
2025-10-27 18:55:19 | customer_support | queue_pressure | $0.0976 | partial
2025-10-27 18:55:27 | order_processing | queue_pressure | $0.0937 | partial
2025-10-27 18:55:34 | invoice_processing | api_failure | $0.0965 | partial
2025-10-27 18:55:42 | order_processing | data_error | $0.0972 | partial
2025-10-27 18:55:47 | order_processing | data_error | $0.0879 | partial
2025-10-27 18:55:54 | customer_support | queue_pressure | $0.0899 | partial
2025-10-27 18:56:01 | customer_support | queue_pressure | $0.0980 | partial
2025-10-27 18:56:07 | invoice_processing | queue_pressure | $0.0905 | partial
2025-10-27 18:56:14 | invoice_processing | api_failure | $0.0884 | partial
2025-10-27 18:56:21 | invoice_processing | data_error | $0.0899 | partial
2025-10-27 18:56:29 | order_processing | workflow_delay | $0.0967 | partial
2025-10-27 18:56:37 | invoice_processing | workflow_delay | $0.0910 | partial
2025-10-27 18:56:44 | customer_support | data_error | $0.0973 | partial
2025-10-27 18:56:53 | order_processing | api_failure | $0.0958 | partial
2025-10-27 18:56:59 | invoice_processing | workflow_delay | $0.0890 | partial
2025-10-27 18:57:07 | order_processing | data_error | $0.0901 | partial
2025-10-27 18:57:12 | order_processing | workflow_delay | $0.0898 | partial
2025-10-27 18:57:18 | invoice_processing | data_error | $0.0895 | partial
2025-10-27 18:57:27 | invoice_processing | api_failure | $0.0978 | partial
2025-10-27 18:57:35 | order_processing | workflow_delay | $0.0945 | partial
2025-10-27 18:57:41 | invoice_processing | queue_pressure | $0.0903 | partial
2025-10-27 18:57:50 | invoice_processing | data_error | $0.0983 | partial
2025-10-27 18:57:59 | order_processing | workflow_delay | $0.0990 | partial
2025-10-27 18:58:05 | invoice_processing | data_error | $0.0915 | partial
2025-10-27 18:58:12 | order_processing | workflow_delay | $0.0919 | partial
2025-10-27 18:58:22 | order_processing | queue_pressure | $0.0933 | partial
2025-10-27 18:58:28 | invoice_processing | queue_pressure | $0.0950 | partial
2025-10-27 18:58:37 | invoice_processing | queue_pressure | $0.0930 | partial
2025-10-27 18:58:43 | invoice_processing | api_failure | $0.0919 | partial
2025-10-27 18:58:52 | invoice_processing | workflow_delay | $0.0983 | partial
2025-10-27 18:58:59 | customer_support | workflow_delay | $0.0962 | partial
2025-10-27 18:59:05 | customer_support | api_failure | $0.0923 | partial
2025-10-27 18:59:15 | invoice_processing | queue_pressure | $0.0932 | partial
2025-10-27 18:59:20 | invoice_processing | workflow_delay | $0.0983 | partial
2025-10-27 18:59:28 | order_processing | api_failure | $0.0981 | partial
2025-10-27 18:59:33 | invoice_processing | api_failure | $0.0886 | partial
2025-10-27 18:59:40 | invoice_processing | workflow_delay | $0.0982 | partial
2025-10-27 18:59:49 | invoice_processing | api_failure | $0.0935 | partial
2025-10-27 18:59:59 | customer_support | api_failure | $0.0934 | partial
2025-10-27 19:00:07 | order_processing | data_error | $0.0907 | partial
2025-10-27 19:00:16 | invoice_processing | queue_pressure | $0.0880 | partial
2025-10-27 19:00:25 | order_processing | workflow_delay | $0.0989 | partial
2025-10-27 19:00:35 | invoice_processing | queue_pressure | $0.0938 | partial
2025-10-27 19:00:44 | order_processing | api_failure | $0.0974 | partial
2025-10-27 19:00:49 | customer_support | queue_pressure | $0.0946 | partial
2025-10-27 19:00:57 | customer_support | api_failure | $0.0931 | partial
2025-10-27 19:01:05 | customer_support | api_failure | $0.0984 | partial
2025-10-27 19:01:15 | invoice_processing | api_failure | $0.0905 | partial
2025-10-27 19:01:24 | order_processing | queue_pressure | $0.0965 | partial
2025-10-27 19:01:32 | customer_support | workflow_delay | $0.0970 | partial
2025-10-27 19:01:37 | invoice_processing | queue_pressure | $0.0935 | partial
2025-10-27 19:01:46 | order_processing | api_failure | $0.0980 | partial
2025-10-27 19:01:52 | customer_support | queue_pressure | $0.0934 | partial
2025-10-27 19:02:01 | customer_support | queue_pressure | $0.0911 | partial
2025-10-27 19:02:09 | order_processing | workflow_delay | $0.0944 | partial
2025-10-27 19:02:17 | order_processing | queue_pressure | $0.0922 | partial
2025-10-27 19:02:22 | customer_support | api_failure | $0.0979 | partial
2025-10-27 19:02:27 | customer_support | queue_pressure | $0.0937 | partial
2025-10-27 19:02:37 | order_processing | data_error | $0.0950 | partial
2025-10-27 19:02:46 | invoice_processing | api_failure | $0.0926 | partial
2025-10-27 19:02:52 | order_processing | queue_pressure | $0.0980 | partial
2025-10-27 19:02:57 | customer_support | data_error | $0.0941 | partial
2025-10-27 19:03:02 | customer_support | api_failure | $0.0878 | partial
2025-10-27 19:03:08 | invoice_processing | api_failure | $0.0887 | partial
2025-10-27 19:03:17 | customer_support | api_failure | $0.0966 | partial
2025-10-27 19:03:23 | customer_support | queue_pressure | $0.0905 | partial
2025-10-27 19:03:28 | order_processing | queue_pressure | $0.0881 | partial
2025-10-27 19:03:34 | customer_support | queue_pressure | $0.0919 | partial
2025-10-27 19:03:39 | invoice_processing | data_error | $0.0914 | partial
2025-10-27 19:03:44 | customer_support | api_failure | $0.0878 | partial
2025-10-27 19:03:52 | customer_support | api_failure | $0.0980 | partial
2025-10-27 19:03:58 | order_processing | queue_pressure | $0.0954 | partial
2025-10-27 19:04:05 | invoice_processing | api_failure | $0.0954 | partial
2025-10-27 19:04:13 | customer_support | workflow_delay | $0.0893 | partial
2025-10-27 19:04:23 | customer_support | queue_pressure | $0.0953 | partial
2025-10-27 19:04:28 | customer_support | data_error | $0.0960 | partial
2025-10-27 19:04:37 | customer_support | data_error | $0.0979 | partial
2025-10-27 19:04:45 | order_processing | data_error | $0.0974 | partial
2025-10-27 19:04:51 | invoice_processing | api_failure | $0.0920 | partial
2025-10-27 19:05:01 | customer_support | workflow_delay | $0.0913 | partial
2025-10-27 19:05:08 | order_processing | data_error | $0.0931 | partial
2025-10-27 19:05:14 | customer_support | workflow_delay | $0.0888 | partial
2025-10-27 19:05:23 | customer_support | workflow_delay | $0.0939 | partial
2025-10-27 19:05:30 | invoice_processing | data_error | $0.0894 | partial
2025-10-27 19:05:39 | order_processing | data_error | $0.0940 | partial
2025-10-27 19:05:45 | invoice_processing | queue_pressure | $0.0951 | partial
2025-10-27 19:05:54 | order_processing | api_failure | $0.0926 | partial
2025-10-27 19:06:02 | customer_support | workflow_delay | $0.0961 | partial
2025-10-27 19:06:08 | customer_support | data_error | $0.0884 | partial
2025-10-27 19:06:18 | customer_support | workflow_delay | $0.0927 | partial
2025-10-27 19:06:25 | customer_support | api_failure | $0.0893 | partial
2025-10-27 19:06:30 | order_processing | data_error | $0.0986 | partial
2025-10-27 19:06:40 | invoice_processing | data_error | $0.0960 | partial
2025-10-27 19:06:49 | order_processing | api_failure | $0.0986 | partial
2025-10-27 19:06:58 | order_processing | api_failure | $0.0965 | partial
2025-10-27 19:07:04 | invoice_processing | queue_pressure | $0.0901 | partial
2025-10-27 19:07:14 | invoice_processing | data_error | $0.0941 | partial
2025-10-27 19:07:20 | order_processing | api_failure | $0.0909 | partial
2025-10-27 19:07:29 | customer_support | api_failure | $0.0886 | partial
2025-10-27 19:07:38 | order_processing | data_error | $0.0884 | partial
2025-10-27 19:07:47 | customer_support | queue_pressure | $0.0927 | partial
2025-10-27 19:07:57 | invoice_processing | workflow_delay | $0.0891 | partial
2025-10-27 19:08:03 | invoice_processing | workflow_delay | $0.0956 | partial
2025-10-27 19:08:09 | invoice_processing | data_error | $0.0944 | partial
2025-10-27 19:08:14 | order_processing | api_failure | $0.0896 | partial
2025-10-27 19:08:21 | invoice_processing | api_failure | $0.0935 | partial
2025-10-27 19:08:31 | order_processing | data_error | $0.0958 | partial
2025-10-27 19:08:37 | customer_support | queue_pressure | $0.0914 | partial
2025-10-27 19:08:46 | customer_support | workflow_delay | $0.0918 | partial
2025-10-27 19:08:52 | invoice_processing | workflow_delay | $0.0883 | partial
2025-10-27 19:08:57 | customer_support | queue_pressure | $0.0879 | partial
2025-10-27 19:09:06 | invoice_processing | workflow_delay | $0.0939 | partial
2025-10-27 19:09:11 | invoice_processing | data_error | $0.0901 | partial
2025-10-27 19:09:18 | invoice_processing | data_error | $0.0961 | partial
2025-10-27 19:09:26 | order_processing | api_failure | $0.0883 | partial
2025-10-27 19:09:34 | invoice_processing | workflow_delay | $0.0903 | partial
2025-10-27 19:09:41 | order_processing | api_failure | $0.0895 | partial
2025-10-27 19:09:51 | invoice_processing | data_error | $0.0896 | partial
2025-10-27 19:09:56 | order_processing | workflow_delay | $0.0919 | partial
2025-10-27 19:10:04 | invoice_processing | data_error | $0.0923 | partial
2025-10-27 19:10:09 | customer_support | api_failure | $0.0932 | partial
2025-10-27 19:10:18 | customer_support | workflow_delay | $0.0943 | partial
2025-10-27 19:10:25 | customer_support | data_error | $0.0935 | partial
2025-10-27 19:10:32 | order_processing | queue_pressure | $0.0963 | partial
2025-10-27 19:10:41 | customer_support | api_failure | $0.0876 | partial
2025-10-27 19:10:48 | order_processing | api_failure | $0.0974 | partial
2025-10-27 19:10:56 | order_processing | data_error | $0.0948 | partial
2025-10-27 19:11:04 | customer_support | queue_pressure | $0.0891 | partial
2025-10-27 19:11:12 | customer_support | workflow_delay | $0.0936 | partial
2025-10-27 19:11:19 | order_processing | api_failure | $0.0969 | partial
2025-10-27 19:11:26 | order_processing | queue_pressure | $0.0950 | partial
2025-10-27 19:11:32 | order_processing | api_failure | $0.0967 | partial
2025-10-27 19:11:40 | order_processing | queue_pressure | $0.0986 | partial
2025-10-27 19:11:45 | customer_support | api_failure | $0.0964 | partial
2025-10-27 19:11:55 | customer_support | queue_pressure | $0.0965 | partial
2025-10-27 19:12:05 | order_processing | workflow_delay | $0.0878 | partial
2025-10-27 19:12:10 | customer_support | api_failure | $0.0882 | partial
2025-10-27 19:12:19 | customer_support | api_failure | $0.0881 | partial
2025-10-27 19:12:27 | customer_support | queue_pressure | $0.0879 | partial
2025-10-27 19:12:34 | customer_support | workflow_delay | $0.0988 | partial
2025-10-27 19:12:44 | order_processing | api_failure | $0.0926 | partial
2025-10-27 19:12:49 | invoice_processing | queue_pressure | $0.0959 | partial
2025-10-27 19:12:55 | customer_support | api_failure | $0.0965 | partial
2025-10-27 19:13:05 | order_processing | api_failure | $0.0965 | partial
